cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0245382519299575,19448,19479,64818.56400000001,64925.27500000002,106.71100000001024,184.02231216430664,-33.567727804183974,0.0,0.0,0.24271892889239824,0.1569325974919646,0.7713529238087227,0.5874769863759427,Adult1
1.0245382519299575,19496,19520,64978.58200000005,65061.90000000002,83.3179999999702,896.8363952636716,-119.61462378501889,0.0,0.0,0.4461037144511053,0.6860778403127213,1.7535515662384924,0.7655232211342619,Adult1
1.0245382519299575,19528,19590,65085.195000000065,65295.15500000003,209.95999999996275,525.9388160705566,-50.34066438674927,0.0,0.0,0.14800197374037014,0.07958351508865727,0.7409952479198004,0.391652076373279,Adult1
1.0245382519299575,19599,19633,65321.916000000085,65438.502000000095,116.58600000001024,290.20477294921875,-24.915897846221924,0.0,0.0,0.20815836716469788,0.08113649783697884,0.49304748602153653,0.43342722482478024,Adult1
1.0245382519299575,19642,20668,65465.140000000014,68888.07700000005,3422.9370000000345,733.985023498535,-10.374805927276611,1.0,0.0,0.30540924711197387,1.1799759453288934,2.088113104169915,2.6387565132707635,Adult1
1.0245382519299575,20703,20816,69001.45799999998,69381.35600000003,379.8980000000447,236.9576454162597,-55.473414659500094,1.0,0.17543859649122806,0.3090804091581661,0.23462571817460634,0.7069765732384219,1.8017707344326497,Adult1
1.0245382519299575,20856,20974,69511.36900000006,69907.99300000002,396.6239999999525,-59.7229385375976,-119.11750316619873,1.0,0.6050420168067226,0.525358386260129,0.11951475129401966,0.24305528761718853,1.376001622448968,Adult1
1.0245382519299575,20983,21053,69934.64300000004,70171.26900000009,236.6260000000475,6.372098922729606,-94.70516324043274,0.0,0.056338028169014086,0.2662276697889855,0.11609480470777651,0.4746823222471189,1.0684030130327726,Adult1
1.0245382519299575,21059,21125,70187.95500000007,70411.24800000002,223.29299999994691,-43.84763717651373,-59.958282709121704,0.0,0.0,0.4096036056017755,0.24072691753940204,0.754893805972452,1.2338940643638228,Adult1
1.0245382519299575,21131,21212,70427.93599999999,70701.18900000001,273.2530000000261,8.491315841674805,-48.99375557899474,0.0,0.0,0.21537646259068627,0.08556905850062897,0.4635321875026808,0.6718606351771883,Adult1
1.0245382519299575,21215,21318,70707.88800000004,71054.46600000001,346.5779999999795,1.5473699569702148,-19.00270521640776,0.0,0.0,0.17915377649778846,0.11200910739261924,0.6178450248436277,0.8081937716027842,Adult1
1.0245382519299575,21325,21570,71074.51500000001,71894.35999999999,819.8449999999721,-49.18941020965573,2.498292624950409,0.0,0.0,0.17927332865285134,0.17742994716391428,1.005169471047364,0.6856477955081831,Adult1
1.0245382519299575,21575,21666,71907.76500000001,72214.37900000007,306.6140000000596,-8.140568733215332,16.179288625717163,0.0,0.0,0.13870984455019136,0.05359018806531252,0.5153190077112755,0.3190703601634812,Adult1
1.0245382519299575,21686,21708,72277.64600000007,72354.34700000007,76.70100000000093,-849.4478416442871,-25.383535623550415,0.0,0.0,0.6124608244519768,4.306582887206775,8.297899195342245,1.3478090569671612,Adult1
1.0245382519299575,21715,21943,72374.30700000003,73137.54600000009,763.2390000000596,-751.728630065918,-8.714303970336914,0.0,0.0,0.10246664720491527,0.029124525040859318,0.27250623786471695,0.6751786242558083,Adult1
1.0245382519299575,21952,22171,73164.20400000003,73897.451,733.2469999999739,-637.6960802078247,-7.607249021530151,0.0,0.0,0.10531701342271596,0.025140941287597213,0.2984817129072484,0.4294522566097725,Adult1
