cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0369223430007872,12386,12446,41281.56799999997,41484.92099999997,203.3530000000028,83.78459930419922,267.40881711244583,1.0,0.0,0.32898656157395256,0.3006177683141589,0.8386802693881303,1.5806647257334772,Child1
1.0369223430007872,12697,12710,42318.07500000007,42364.771000000066,46.695999999996275,-15.426578521728402,6.439940929412842,1.0,0.7857142857142857,0.3642515479747789,1.1235997278526426,1.0476994999337643,1.648254979964298,Child1
1.0369223430007872,12713,12892,42371.37900000007,42971.37400000007,599.9949999999953,99.2222785949707,10.041828453540788,0.0,0.011111111111111112,0.3643920913255463,0.5113681706970042,1.1512584321746508,2.2439541711702247,Child1
1.0369223430007872,13143,13163,43804.62900000007,43874.61800000002,69.98899999994319,480.4676055908203,-19.14968490600586,0.0,0.0,0.3753540055354446,0.3773379735242574,0.8291774503896041,0.8089853806938531,Child1
1.0369223430007872,13167,13245,43884.581000000006,44147.86100000003,263.28000000002794,589.7743606567384,39.220048785209656,0.0,0.10126582278481013,0.9806406084815908,1.4270833647529537,2.8081652461415043,2.987766619836291,Child1
1.0369223430007872,13249,13266,44157.820000000065,44217.840000000084,60.02000000001863,585.6309127807617,142.93957471847534,0.0,0.0,1.3227688196946836,1.6027290197517623,0.7619891639315978,3.2406560155878483,Child1
1.0369223430007872,13579,13597,45257.695000000065,45321.08400000003,63.38899999996647,448.98101806640625,35.67843854427338,1.0,0.2631578947368421,0.1965197907364046,0.06628079659485292,0.29951997644353046,0.36870105365218997,Child1
1.0369223430007872,13600,13676,45327.707999999984,45584.33799999999,256.63000000000466,598.2717704772948,22.329068183898926,0.0,0.6233766233766234,0.3656145560969716,0.21451918985013232,0.7497840518141753,1.062923047391421,Child1
1.0369223430007872,13706,13790,45681.01000000001,45964.304000000004,283.2939999999944,363.8410949707031,-94.36810612678525,1.0,0.5882352941176471,0.3024853282360637,0.5676108957147021,0.7870291655336048,1.413285094423643,Child1
1.0369223430007872,14006,14083,46680.87699999998,46940.90000000002,260.0230000000447,-95.11104583740234,-45.51815986633301,1.0,0.6025641025641025,0.6610467058000962,0.6235686417149683,0.9685019875245523,3.099810331281838,Child1
1.0369223430007872,14262,14368,47534.179000000004,47890.72900000005,356.55000000004657,-5.94743728637701,-9.797782301902771,0.0,0.42990654205607476,0.3220241559506477,0.7161078293066803,1.1093956196496177,2.3376656450996682,Child1
1.0369223430007872,14377,14402,47917.38300000003,48004.05300000007,86.67000000004191,166.5380859375,74.41335618495941,1.0,0.6153846153846154,2.616169042221572,35.70984476347921,4.7681928655322,6.648843591261204,Child1
1.0369223430007872,14773,14852,49237.216000000015,49503.820999999996,266.6049999999814,159.45579528808594,-111.17953777313232,1.0,0.0875,0.4087278232181429,0.31058469837739117,0.6385675081472935,2.570833444766499,Child1
1.0369223430007872,14858,14878,49520.51199999999,49590.552000000025,70.04000000003725,-31.918301582336426,-191.0403960943222,1.0,0.14285714285714285,0.8689464203456564,4.48964868885265,1.1749680123747213,6.933267421467382,Child1
1.0369223430007872,15930,16006,53093.398999999976,53350.05000000005,256.6510000000708,-616.9180083274841,9.374795258045197,0.0,0.03896103896103896,0.7142805745018842,0.6275064465509376,0.7972339656738556,2.615081572497271,Child1
1.0369223430007872,16020,16265,53393.38699999999,54213.30500000005,819.9180000000633,-149.17576789855957,89.29448246955872,0.0,0.0,0.34591235347229127,0.640136387879139,1.445661300371753,3.045740233840605,Child1
1.0369223430007872,16318,16337,54386.56900000002,54453.292000000016,66.72299999999814,33.75394821166992,26.52026653289795,1.0,0.0,0.43238352558796245,0.5188134315522374,0.6646651613361608,1.9926940611132296,Child1
1.0369223430007872,16339,16367,54456.56099999999,54553.29300000006,96.73200000007637,-76.08272552490234,135.03501892089844,0.0,0.0,0.38453030404130384,0.19809954152757941,0.47427918450572926,1.0195315873611035,Child1
1.0369223430007872,16374,16466,54573.22100000002,54883.18000000005,309.95900000003166,16.067562103271428,119.6899563074112,0.0,0.0,0.4509851627613747,0.30484528622060925,0.9179954472077685,1.9660926111014032,Child1
1.0369223430007872,16470,16737,54893.17500000005,55786.435000000056,893.2600000000093,-52.81888961791989,94.24442142248154,0.0,0.007462686567164179,0.4760137631218083,0.36085402853685,1.2363693000110496,1.889400544599264,Child1
1.0369223430007872,16743,16817,55803.119000000064,56053.06500000006,249.94599999999627,35.589694976806584,81.44472420215607,0.0,0.0,0.4009381276251918,0.2548585666654266,0.5190421819762818,1.847915339430051,Child1
1.0369223430007872,16876,16900,56246.351000000024,56329.67099999997,83.31999999994878,115.49320220947288,34.35816407203674,0.0,0.0,0.7580227707585656,0.3668804170248691,0.3111955942140585,2.799942038481318,Child1
1.0369223430007872,16905,16927,56343.070000000065,56419.68800000008,76.61800000001676,-3.424530029296932,85.32466292381287,0.0,0.0,0.5875667464095351,0.48375712378281693,0.6292906602210512,1.8454814705286762,Child1
1.0369223430007872,16942,17021,56466.388000000035,56733.005000000005,266.61699999996927,246.0762119293213,128.50465804338455,0.0,0.0,0.3017217371581816,0.24243182915569403,0.9820194701002685,1.269399518389531,Child1
1.0369223430007872,17028,17220,56752.95000000007,57396.281000000075,643.3310000000056,91.25146865844727,93.06215465068817,0.0,0.0,0.20091428983863716,0.13870609807985954,0.5931419741896492,0.8702690864889427,Child1
1.0369223430007872,17266,17356,57546.223,57849.47200000007,303.2490000000689,-31.19361877441395,62.05005168914795,0.0,0.0,0.5446002283899343,0.5214474258143984,0.8711265063120476,1.7800735001721872,Child1
1.0369223430007872,17363,17490,57869.51800000004,58296.168999999994,426.65099999995437,126.74966812133789,39.80065315961838,0.0,0.0,0.525056219587458,0.7778218381695474,1.330166014507701,2.441184422347862,Child1
