Unnamed: 0,Subject,Event,TrialN,mean_pupil,time
1100,Subject_4,Simple,2,-0.399413388237611,950
1101,Subject_4,Simple,2,-0.417065399508435,1000
1102,Subject_4,Simple,2,-0.40764383391141,1050
1103,Subject_4,Simple,2,-0.396300297387935,1100
1104,Subject_4,Simple,2,-0.428277352050845,1150
1105,Subject_4,Simple,2,-0.437629967821525,1200
1106,Subject_4,Simple,2,-0.43113840640614,1250
1107,Subject_4,Simple,2,-0.452586351601645,1300
1108,Subject_4,Simple,2,-0.47002680876694,1350
1109,Subject_4,Simple,2,-0.463572301070535,1400
1110,Subject_4,Simple,2,-0.498458975521165,1450
1111,Subject_4,Simple,2,-0.52471977237553,1500
1112,Subject_4,Simple,2,-0.531718059811695,1550
1113,Subject_4,Simple,2,-0.543089891113381,1600
1114,Subject_4,Simple,2,-0.541067090328635,1650
1115,Subject_4,Simple,2,-0.552328328177585,1700
1116,Subject_4,Simple,2,-0.549884856765545,1750
1117,Subject_4,Simple,2,-0.544132884629621,1800
1118,Subject_4,Simple,2,-0.52137066197564,1850
1119,Subject_4,Simple,2,-0.52771125330199,1900
1120,Subject_4,Simple,2,-0.49973146064311,1950
1121,Subject_4,Circle,3,-0.0524872667829368,0
1122,Subject_4,Circle,3,-0.101282594649192,50
1123,Subject_4,Circle,3,-0.154307826884926,100
1124,Subject_4,Circle,3,-0.200419799556826,150
1125,Subject_4,Circle,3,-0.226859325751406,200
1126,Subject_4,Circle,3,-0.264432209845491,250
1127,Subject_4,Circle,3,-0.298573487659841,300
1128,Subject_4,Circle,3,-0.295077317883357,350
1129,Subject_4,Circle,3,-0.287753040721651,400
1130,Subject_4,Circle,3,-0.273119783184772,450
1131,Subject_4,Circle,3,-0.240376192750231,500
1132,Subject_4,Circle,3,-0.223866166947222,550
1133,Subject_4,Circle,3,-0.178805753795992,600
1134,Subject_4,Circle,3,-0.135176984311606,650
1135,Subject_4,Circle,3,-0.0594515186954965,700
1136,Subject_4,Circle,3,0.0078511075318483,750
1137,Subject_4,Circle,3,0.0733901603899785,800
1138,Subject_4,Circle,3,0.165589807558858,850
1139,Subject_4,Circle,3,0.228144130907348,900
1140,Subject_4,Circle,3,0.349056872660849,950
1141,Subject_4,Circle,3,0.409843452488258,1000
1142,Subject_4,Circle,3,0.515597239577043,1050
1143,Subject_4,Circle,3,0.567282651887088,1100
1144,Subject_4,Circle,3,0.662754223243851,1150
1145,Subject_4,Circle,3,0.705954675163222,1200
1146,Subject_4,Circle,3,0.749155127082593,1250
1147,Subject_4,Circle,3,0.792355579001965,1300
1148,Subject_4,Circle,3,0.835556030921336,1350
1149,Subject_4,Circle,3,0.878756482840707,1400
1150,Subject_4,Circle,3,0.921956934760078,1450
1151,Subject_4,Circle,3,0.947101888087077,1500
1152,Subject_4,Circle,3,0.954833639808857,1550
1153,Subject_4,Circle,3,0.965865654216112,1600
1154,Subject_4,Circle,3,0.953905482633153,1650
1155,Subject_4,Circle,3,0.931468061232983,1700
1156,Subject_4,Circle,3,0.927609525940398,1750
1157,Subject_4,Circle,3,0.886838219079423,1800
1158,Subject_4,Circle,3,0.859436901052942,1850
1159,Subject_4,Circle,3,0.803226958506258,1900
1160,Subject_4,Circle,3,0.759429033147252,1950
1161,Subject_4,Circle,4,-0.0016583702856043,0
1162,Subject_4,Circle,4,-0.0278004489081325,50
1163,Subject_4,Circle,4,-0.0210411827114645,100
1164,Subject_4,Circle,4,-0.0667154692234555,150
1165,Subject_4,Circle,4,-0.0702698781595892,200
1166,Subject_4,Circle,4,-0.08387491717489,250
1167,Subject_4,Circle,4,-0.0629716125349398,300
1168,Subject_4,Circle,4,-0.0420683078949899,350
1169,Subject_4,Circle,4,-0.0211650032550397,400
1170,Subject_4,Circle,4,-0.0002616986150894,450
1171,Subject_4,Circle,4,0.0206416060248604,500
1172,Subject_4,Circle,4,0.0415449106648107,550
1173,Subject_4,Circle,4,0.062448215304761,600
1174,Subject_4,Circle,4,0.0953658246736819,650
1175,Subject_4,Circle,4,0.11318427099673,700
1176,Subject_4,Circle,4,0.175838214991174,750
1177,Subject_4,Circle,4,0.219690734353719,800
1178,Subject_4,Circle,4,0.267941706866938,850
1179,Subject_4,Circle,4,0.314599587481806,900
1180,Subject_4,Circle,4,0.341901307921377,950
1181,Subject_4,Circle,4,0.341901307921377,1000
1182,Subject_4,Circle,4,0.376646401774342,1050
1183,Subject_4,Circle,4,0.381485440082348,1100
1184,Subject_4,Circle,4,0.382524461140834,1150
1185,Subject_4,Circle,4,0.363128136007149,1200
1186,Subject_4,Circle,4,0.364072431926252,1250
1187,Subject_4,Circle,4,0.331971636516927,1300
1188,Subject_4,Circle,4,0.322814942844602,1350
1189,Subject_4,Circle,4,0.289692765834672,1400
1190,Subject_4,Circle,4,0.260721700132346,1450
1191,Subject_4,Circle,4,0.153271310605446,1500
1192,Subject_4,Circle,4,0.106935651702819,1550
1193,Subject_4,Circle,4,0.0716306057980503,1600
1194,Subject_4,Circle,4,0.0581646813521153,1650
1195,Subject_4,Circle,4,0.0368771465255748,1700
1196,Subject_4,Circle,4,0.0216872341206793,1750
1197,Subject_4,Circle,4,0.0329763652957378,1800
1198,Subject_4,Circle,4,0.0395843049168056,1850
1199,Subject_4,Circle,4,0.046415437470372,1900
1200,Subject_4,Circle,4,0.0666248487090511,1950
1201,Subject_4,Simple,5,-0.0056558707197949,0
1202,Subject_4,Simple,5,0.00097826623151,50
1203,Subject_4,Simple,5,0.0091701202646152,100
1204,Subject_4,Simple,5,0.0132672857070335,150
1205,Subject_4,Simple,5,0.0173644511494517,200
1206,Subject_4,Simple,5,0.02146161659187,250
1207,Subject_4,Simple,5,0.0255587820342877,300
1208,Subject_4,Simple,5,0.029655947476706,350
1209,Subject_4,Simple,5,0.0337531129191242,400
1210,Subject_4,Simple,5,0.0586456578951098,450
1211,Subject_4,Simple,5,0.0906222127167,500
1212,Subject_4,Simple,5,0.0934780992483644,550
1213,Subject_4,Simple,5,0.126910267960985,600
1214,Subject_4,Simple,5,0.15565672129459,650
1215,Subject_4,Simple,5,0.16190884019836,700
1216,Subject_4,Simple,5,0.15519801334315,750
1217,Subject_4,Simple,5,0.19884293093979,800
1218,Subject_4,Simple,5,0.187913005129795,850
1219,Subject_4,Simple,5,0.172859507355684,900
1220,Subject_4,Simple,5,0.18701377394727,950
1221,Subject_4,Simple,5,0.134087586612595,1000
1222,Subject_4,Simple,5,0.13120007826959,1050
1223,Subject_4,Simple,5,0.0828112335898696,1100
1224,Subject_4,Simple,5,0.0207967666453848,1150
1225,Subject_4,Simple,5,-0.0229678717853599,1200
1226,Subject_4,Simple,5,-0.0640329144007854,1250
1227,Subject_4,Simple,5,-0.151423237044995,1300
1228,Subject_4,Simple,5,-0.19243533713015,1350
1229,Subject_4,Simple,5,-0.239513038041335,1400
1230,Subject_4,Simple,5,-0.3222929486433,1450
1231,Subject_4,Simple,5,-0.356911193491415,1500
1232,Subject_4,Simple,5,-0.417564789886475,1550
1233,Subject_4,Simple,5,-0.49659347075177,1600
1234,Subject_4,Simple,5,-0.540207986557295,1650
1235,Subject_4,Simple,5,-0.604218069476545,1700
1236,Subject_4,Simple,5,-0.63110095687223,1750
1237,Subject_4,Simple,5,-0.715038246457564,1800
1238,Subject_4,Simple,5,-0.743248023021425,1850
1239,Subject_4,Simple,5,-0.80445175230266,1900
1240,Subject_4,Simple,5,-0.838807104492225,1950
1241,Subject_4,Circle,6,0.114331387104035,0
1242,Subject_4,Circle,6,0.162932863614625,50
1243,Subject_4,Circle,6,0.21699836906224,100
1244,Subject_4,Circle,6,0.249510835938405,150
1245,Subject_4,Circle,6,0.333318256260535,200
1246,Subject_4,Circle,6,0.36576580013713,250
1247,Subject_4,Circle,6,0.37809904827481,300
1248,Subject_4,Circle,6,0.44686352874911,350
1249,Subject_4,Circle,6,0.477766743651054,400
1250,Subject_4,Circle,6,0.487226249780015,450
1251,Subject_4,Circle,6,0.513842472009044,500
1252,Subject_4,Circle,6,0.56376796349356,550
1253,Subject_4,Circle,6,0.576424775999909,600
1254,Subject_4,Circle,6,0.620824297246025,650
1255,Subject_4,Circle,6,0.657306162952724,700
1256,Subject_4,Circle,6,0.675961558117955,750
1257,Subject_4,Circle,6,0.682453973467574,800
1258,Subject_4,Circle,6,0.710829281050084,850
1259,Subject_4,Circle,6,0.718858385550315,900
1260,Subject_4,Circle,6,0.692947424596259,950
1261,Subject_4,Circle,6,0.698116123642655,1000
1262,Subject_4,Circle,6,0.666492659011989,1050
1263,Subject_4,Circle,6,0.648236107753025,1100
1264,Subject_4,Circle,6,0.601689448994579,1150
1265,Subject_4,Circle,6,0.585785753436749,1200
1266,Subject_4,Circle,6,0.519571747783705,1250
1267,Subject_4,Circle,6,0.51573066388829,1300
1268,Subject_4,Circle,6,0.473567364567655,1350
1269,Subject_4,Circle,6,0.451406014403239,1400
1270,Subject_4,Circle,6,0.424133609483895,1450
1271,Subject_4,Circle,6,0.410426037998215,1500
1272,Subject_4,Circle,6,0.384787617798404,1550
1273,Subject_4,Circle,6,0.36801831547608,1600
1274,Subject_4,Circle,6,0.36376429537165,1650
1275,Subject_4,Circle,6,0.365419374328865,1700
1276,Subject_4,Circle,6,0.329067790290505,1750
1277,Subject_4,Circle,6,0.31219259410925,1800
1278,Subject_4,Circle,6,0.275246255764365,1850
1279,Subject_4,Circle,6,0.25175777868995,1900
1280,Subject_4,Circle,6,0.23123330943049,1950
1281,Subject_4,Simple,7,-0.0148992482321115,0
1282,Subject_4,Simple,7,-0.0052166232948618,50
1283,Subject_4,Simple,7,-0.0386195083272964,100
1284,Subject_4,Simple,7,-0.0544534243736612,150
1285,Subject_4,Simple,7,-0.0999956558016666,200
1286,Subject_4,Simple,7,-0.111054829016437,250
1287,Subject_4,Simple,7,-0.131444420282911,300
1288,Subject_4,Simple,7,-0.144220260780947,350
1289,Subject_4,Simple,7,-0.149539720104166,400
1290,Subject_4,Simple,7,-0.182787574993537,450
1291,Subject_4,Simple,7,-0.172726067862742,500
1292,Subject_4,Simple,7,-0.191169976842707,550
1293,Subject_4,Simple,7,-0.195351568215601,600
1294,Subject_4,Simple,7,-0.187044440688247,650
1295,Subject_4,Simple,7,-0.182164960913691,700
1296,Subject_4,Simple,7,-0.186863474693232,750
1297,Subject_4,Simple,7,-0.172358294035722,800
1298,Subject_4,Simple,7,-0.183610156588307,850
1299,Subject_4,Simple,7,-0.201171783064507,900
1300,Subject_4,Simple,7,-0.205384080849242,950
1301,Subject_4,Simple,7,-0.226212159091226,1000
1302,Subject_4,Simple,7,-0.246510670820252,1050
1303,Subject_4,Simple,7,-0.279895217189186,1100
1304,Subject_4,Simple,7,-0.295121639373992,1150
1305,Subject_4,Simple,7,-0.299442928613766,1200
1306,Subject_4,Simple,7,-0.308730622873576,1250
1307,Subject_4,Simple,7,-0.314134159299346,1300
1308,Subject_4,Simple,7,-0.295410658454927,1350
1309,Subject_4,Simple,7,-0.276947847920296,1400
1310,Subject_4,Simple,7,-0.232281510308958,1450
1311,Subject_4,Simple,7,-0.18603024049311,1500
1312,Subject_4,Simple,7,-0.139778970677261,1550
1313,Subject_4,Simple,7,-0.0935277008614124,1600
1314,Subject_4,Simple,7,-0.0472764310455638,1650
1315,Subject_4,Simple,7,-0.0010251612297151,1700
1316,Subject_4,Simple,7,0.0452261085861334,1750
1317,Subject_4,Simple,7,0.0818975818682386,1800
1318,Subject_4,Simple,7,0.114576501097789,1850
1319,Subject_4,Simple,7,0.166187298628079,1900
1320,Subject_4,Simple,7,0.195974237759259,1950
1321,Subject_4,Simple,8,0.0,0
1322,Subject_4,Simple,8,0.0,50
1323,Subject_4,Simple,8,0.0,100
1324,Subject_4,Simple,8,0.0,150
1325,Subject_4,Simple,8,0.0,200
1326,Subject_4,Simple,8,0.0,250
1327,Subject_4,Simple,8,0.0,300
1328,Subject_4,Simple,8,0.0,350
1329,Subject_4,Simple,8,0.0,400
1330,Subject_4,Simple,8,0.0,450
1331,Subject_4,Simple,8,0.0,500
1332,Subject_4,Simple,8,0.0,550
1333,Subject_4,Simple,8,0.0,600
1334,Subject_4,Simple,8,0.0,650
1335,Subject_4,Simple,8,0.0,700
1336,Subject_4,Simple,8,0.0,750
1337,Subject_4,Simple,8,0.0,800
1338,Subject_4,Simple,8,0.0,850
1339,Subject_4,Simple,8,0.0,900
1340,Subject_4,Simple,8,0.0,950
1341,Subject_4,Simple,8,0.0,1000
1342,Subject_4,Simple,8,-0.0013162855144499,1050
1343,Subject_4,Simple,8,0.0163252515769199,1100
1344,Subject_4,Simple,8,0.0298507361590228,1150
1345,Subject_4,Simple,8,0.0477283578618488,1200
1346,Subject_4,Simple,8,0.0545105499147294,1250
1347,Subject_4,Simple,8,0.0629723866281267,1300
1348,Subject_4,Simple,8,0.0699014409356145,1350
1349,Subject_4,Simple,8,0.0743687219384523,1400
1350,Subject_4,Simple,8,0.075390630461039,1450
1351,Subject_4,Simple,8,0.0785476230379403,1500
1352,Subject_4,Simple,8,0.0911884419106879,1550
1353,Subject_4,Simple,8,0.0784005998460229,1600
1354,Subject_4,Simple,8,0.0812865900307052,1650
1355,Subject_4,Simple,8,0.0933025262045097,1700
1356,Subject_4,Simple,8,0.0910455368386827,1750
1357,Subject_4,Simple,8,0.0784817637753155,1800
1358,Subject_4,Simple,8,0.069720829828293,1850
1359,Subject_4,Simple,8,0.0783671219758637,1900
1360,Subject_4,Simple,8,0.0586583885212009,1950
1361,Subject_4,Circle,9,-0.0190494138808139,0
1362,Subject_4,Circle,9,-0.0084458916587233,50
1363,Subject_4,Circle,9,-0.012542771995963,100
1364,Subject_4,Circle,9,-0.0095665401046387,150
1365,Subject_4,Circle,9,0.0056029675236466,200
1366,Subject_4,Circle,9,0.0308854802374552,250
1367,Subject_4,Circle,9,0.0561679929512642,300
1368,Subject_4,Circle,9,0.0814505056650732,350
1369,Subject_4,Circle,9,0.106733018378882,400
1370,Subject_4,Circle,9,0.130330030245104,450
1371,Subject_4,Circle,9,0.125303526690982,500
1372,Subject_4,Circle,9,0.136861315526936,550
1373,Subject_4,Circle,9,0.164607205326546,600
1374,Subject_4,Circle,9,0.173862533055316,650
1375,Subject_4,Circle,9,0.188446010666466,700
1376,Subject_4,Circle,9,0.162364056406737,750
1377,Subject_4,Circle,9,0.158301769626156,800
1378,Subject_4,Circle,9,0.131804350491012,850
1379,Subject_4,Circle,9,0.0756718691532412,900
1380,Subject_4,Circle,9,0.0287177216722312,950
1381,Subject_4,Circle,9,-0.0252533343188639,1000
1382,Subject_4,Circle,9,-0.071630326498934,1050
1383,Subject_4,Circle,9,-0.147428670362059,1100
1384,Subject_4,Circle,9,-0.187548683094469,1150
1385,Subject_4,Circle,9,-0.259013956054748,1200
1386,Subject_4,Circle,9,-0.293890378030048,1250
1387,Subject_4,Circle,9,-0.358091339710563,1300
1388,Subject_4,Circle,9,-0.354551529662969,1350
1389,Subject_4,Circle,9,-0.376774107044914,1400
1390,Subject_4,Circle,9,-0.367672546171333,1450
1391,Subject_4,Circle,9,-0.364312590277029,1500
1392,Subject_4,Circle,9,-0.331535686493824,1550
1393,Subject_4,Circle,9,-0.276128198450553,1600
1394,Subject_4,Circle,9,-0.216429815343398,1650
1395,Subject_4,Circle,9,-0.153444480231288,1700
1396,Subject_4,Circle,9,-0.0515458870771384,1750
1397,Subject_4,Circle,9,-0.0019767072710035,1800
1398,Subject_4,Circle,9,0.110313366606806,1850
1399,Subject_4,Circle,9,0.154316817436281,1900
1400,Subject_4,Circle,9,0.208709586565156,1950
1401,Subject_4,Simple,10,0.0,0
1402,Subject_4,Simple,10,0.040619969202508,50
1403,Subject_4,Simple,10,0.0763241463511495,100
1404,Subject_4,Simple,10,0.0754143529247715,150
1405,Subject_4,Simple,10,0.0834837432240878,200
1406,Subject_4,Simple,10,0.081226710604442,250
1407,Subject_4,Simple,10,0.0799705657668461,300
1408,Subject_4,Simple,10,0.0475065324882333,350
1409,Subject_4,Simple,10,0.0282826557397571,400
1410,Subject_4,Simple,10,-0.0267152555254087,450
1411,Subject_4,Simple,10,-0.0822720220065731,500
1412,Subject_4,Simple,10,-0.153131079714822,550
1413,Subject_4,Simple,10,-0.189549713714186,600
1414,Subject_4,Simple,10,-0.269874189543677,650
1415,Subject_4,Simple,10,-0.370453180874373,700
1416,Subject_4,Simple,10,-0.445435100927354,750
1417,Subject_4,Simple,10,-0.531824834871756,800
1418,Subject_4,Simple,10,-0.600386252094641,850
1419,Subject_4,Simple,10,-0.710671147727964,900
1420,Subject_4,Simple,10,-0.780938474128962,950
1421,Subject_4,Simple,10,-0.832881341468818,1000
1422,Subject_4,Simple,10,-0.917990666858482,1050
1423,Subject_4,Simple,10,-0.949045043892836,1100
1424,Subject_4,Simple,10,-0.965623367785986,1150
1425,Subject_4,Simple,10,-0.959930883953831,1200
1426,Subject_4,Simple,10,-0.954238400121676,1250
1427,Subject_4,Simple,10,-0.948545916289522,1300
1428,Subject_4,Simple,10,-0.942853432457368,1350
1429,Subject_4,Simple,10,-0.937160948625213,1400
1430,Subject_4,Simple,10,-0.931468464793059,1450
1431,Subject_4,Simple,10,-0.924432664744969,1500
1432,Subject_4,Simple,10,-0.89219058734887,1550
1433,Subject_4,Simple,10,-0.867906023970741,1600
1434,Subject_4,Simple,10,-0.86504953163057,1650
1435,Subject_4,Simple,10,-0.837909420203798,1700
1436,Subject_4,Simple,10,-0.81310054075247,1750
1437,Subject_4,Simple,10,-0.794952053216907,1800
1438,Subject_4,Simple,10,-0.76857951961555,1850
1439,Subject_4,Simple,10,-0.759938277352881,1900
1440,Subject_4,Simple,10,-0.722387993360179,1950
1441,Subject_5,Circle,1,0.0013755695025565,0
1442,Subject_5,Circle,1,-0.0498403940355585,50
1443,Subject_5,Circle,1,-0.0436267548700382,100
1444,Subject_5,Circle,1,-0.079029735430133,150
1445,Subject_5,Circle,1,-0.0884429440695378,200
1446,Subject_5,Circle,1,-0.120388472094213,250
1447,Subject_5,Circle,1,-0.128711654000623,300
1448,Subject_5,Circle,1,-0.111902709769803,350
1449,Subject_5,Circle,1,-0.145696606123573,400
1450,Subject_5,Circle,1,-0.142569167550612,450
1451,Subject_5,Circle,1,-0.139372431483863,500
1452,Subject_5,Circle,1,-0.147430458193768,550
1453,Subject_5,Circle,1,-0.160245234146958,600
1454,Subject_5,Circle,1,-0.167139368415343,650
1455,Subject_5,Circle,1,-0.163129279387868,700
1456,Subject_5,Circle,1,-0.188855617668403,750
1457,Subject_5,Circle,1,-0.205036083625883,800
1458,Subject_5,Circle,1,-0.220441318944999,850
1459,Subject_5,Circle,1,-0.241289825758022,900
1460,Subject_5,Circle,1,-0.262138332571045,950
1461,Subject_5,Circle,1,-0.282986839384068,1000
1462,Subject_5,Circle,1,-0.303835346197091,1050
1463,Subject_5,Circle,1,-0.328387948629793,1100
1464,Subject_5,Circle,1,-0.326014770733113,1150
1465,Subject_5,Circle,1,-0.334282653787643,1200
1466,Subject_5,Circle,1,-0.349661597090443,1250
1467,Subject_5,Circle,1,-0.367158540112507,1300
1468,Subject_5,Circle,1,-0.387261535193998,1350
1469,Subject_5,Circle,1,-0.400256923790633,1400
1470,Subject_5,Circle,1,-0.406065953593598,1450
1471,Subject_5,Circle,1,-0.425142901642963,1500
1472,Subject_5,Circle,1,-0.457266023860702,1550
1473,Subject_5,Circle,1,-0.480983358181953,1600
1474,Subject_5,Circle,1,-0.497118557615122,1650
1475,Subject_5,Circle,1,-0.529912301005643,1700
1476,Subject_5,Circle,1,-0.571006242788378,1750
1477,Subject_5,Circle,1,-0.594325653600788,1800
1478,Subject_5,Circle,1,-0.599798414582293,1850
1479,Subject_5,Circle,1,-0.616769260957153,1900
1480,Subject_5,Circle,1,-0.626269391658653,1950
1481,Subject_5,Simple,2,0.0039985677187286,0
1482,Subject_5,Simple,2,0.0310564219727238,50
1483,Subject_5,Simple,2,0.0454824460953884,100
1484,Subject_5,Simple,2,0.0914542371921132,150
1485,Subject_5,Simple,2,0.132883972091023,200
1486,Subject_5,Simple,2,0.197617168970933,250
1487,Subject_5,Simple,2,0.245710335312819,300
1488,Subject_5,Simple,2,0.268111039559369,350
1489,Subject_5,Simple,2,0.313656609039938,400
1490,Subject_5,Simple,2,0.378173467539181,450
1491,Subject_5,Simple,2,0.38154260133361,500
1492,Subject_5,Simple,2,0.384911735128037,550
1493,Subject_5,Simple,2,0.388280868922465,600
1494,Subject_5,Simple,2,0.391650002716893,650
1495,Subject_5,Simple,2,0.395019136511321,700
1496,Subject_5,Simple,2,0.39838827030575,750
1497,Subject_5,Simple,2,0.400634359502035,800
1498,Subject_5,Simple,2,0.389149444703258,850
1499,Subject_5,Simple,2,0.357127480562493,900
1500,Subject_5,Simple,2,0.322686657036518,950
1501,Subject_5,Simple,2,0.278448889309788,1000
1502,Subject_5,Simple,2,0.251177754818524,1050
1503,Subject_5,Simple,2,0.186876352031654,1100
1504,Subject_5,Simple,2,0.127535256925979,1150
1505,Subject_5,Simple,2,0.0951459300417583,1200
1506,Subject_5,Simple,2,0.0615619767305335,1250
1507,Subject_5,Simple,2,0.0262622465574931,1300
1508,Subject_5,Simple,2,-0.0363220679054415,1350
1509,Subject_5,Simple,2,-0.0477064899260466,1400
1510,Subject_5,Simple,2,-0.0761041075834261,1450
1511,Subject_5,Simple,2,-0.118376242365852,1500
1512,Subject_5,Simple,2,-0.128738579831726,1550
1513,Subject_5,Simple,2,-0.159373194940046,1600
1514,Subject_5,Simple,2,-0.173906578861887,1650
1515,Subject_5,Simple,2,-0.193300694230746,1700
1516,Subject_5,Simple,2,-0.209149557961121,1750
1517,Subject_5,Simple,2,-0.239888923974251,1800
1518,Subject_5,Simple,2,-0.290236697798646,1850
1519,Subject_5,Simple,2,-0.308310536280947,1900
1520,Subject_5,Simple,2,-0.338124577739506,1950
1521,Subject_5,Circle,3,0.0379725825425301,0
1522,Subject_5,Circle,3,0.047369074939565,50
1523,Subject_5,Circle,3,0.0701926804995643,100
1524,Subject_5,Circle,3,0.0712866889300896,150
1525,Subject_5,Circle,3,0.0633636843254295,200
1526,Subject_5,Circle,3,0.0432169421175796,250
1527,Subject_5,Circle,3,0.0079095275544598,300
1528,Subject_5,Circle,3,-0.0455449390186202,350
1529,Subject_5,Circle,3,-0.0553711075257657,400
1530,Subject_5,Circle,3,-0.0981990177117305,450
1531,Subject_5,Circle,3,-0.147362367576381,500
1532,Subject_5,Circle,3,-0.164774423176491,550
1533,Subject_5,Circle,3,-0.17122422593242,600
1534,Subject_5,Circle,3,-0.20314422827499,650
1535,Subject_5,Circle,3,-0.181655230446906,700
1536,Subject_5,Circle,3,-0.177188653573556,750
1537,Subject_5,Circle,3,-0.161672415313431,800
1538,Subject_5,Circle,3,-0.141831718418129,850
1539,Subject_5,Circle,3,-0.144215085204055,900
1540,Subject_5,Circle,3,-0.148683897927667,950
1541,Subject_5,Circle,3,-0.153152710651278,1000
1542,Subject_5,Circle,3,-0.157621523374889,1050
1543,Subject_5,Circle,3,-0.162090336098501,1100
1544,Subject_5,Circle,3,-0.166559148822113,1150
1545,Subject_5,Circle,3,-0.171027961545724,1200
1546,Subject_5,Circle,3,-0.174305090876373,1250
1547,Subject_5,Circle,3,-0.174177767186745,1300
1548,Subject_5,Circle,3,-0.182231107736206,1350
1549,Subject_5,Circle,3,-0.21494868293179,1400
1550,Subject_5,Circle,3,-0.202597156173631,1450
1551,Subject_5,Circle,3,-0.17803718145486,1500
1552,Subject_5,Circle,3,-0.171429988732871,1550
1553,Subject_5,Circle,3,-0.143238681126221,1600
1554,Subject_5,Circle,3,-0.106004047056621,1650
1555,Subject_5,Circle,3,-0.0771255382890503,1700
1556,Subject_5,Circle,3,-0.0248216365151301,1750
1557,Subject_5,Circle,3,0.023891948038385,1800
1558,Subject_5,Circle,3,0.0674340427025646,1850
1559,Subject_5,Circle,3,0.122046116883345,1900
1560,Subject_5,Circle,3,0.171767917859075,1950
1561,Subject_5,Circle,4,0.0107880079906635,0
1562,Subject_5,Circle,4,0.0428796979394654,50
1563,Subject_5,Circle,4,0.0226606443206636,100
1564,Subject_5,Circle,4,0.0216813340170399,150
1565,Subject_5,Circle,4,-0.0197618593043258,200
1566,Subject_5,Circle,4,-0.0218038961684544,250
1567,Subject_5,Circle,4,0.0192496326195881,300
1568,Subject_5,Circle,4,0.0010302548628331,350
1569,Subject_5,Circle,4,-0.0410180965031595,400
1570,Subject_5,Circle,4,-0.0647635781912155,450
1571,Subject_5,Circle,4,-0.0510000701505309,500
1572,Subject_5,Circle,4,-0.0763770436895301,550
1573,Subject_5,Circle,4,-0.0639497981751047,600
1574,Subject_5,Circle,4,-0.0380517364246358,650
1575,Subject_5,Circle,4,-0.0168811236136603,700
1576,Subject_5,Circle,4,0.0142636768667459,750
1577,Subject_5,Circle,4,0.0933781560416365,800
1578,Subject_5,Circle,4,0.128509643619831,850
1579,Subject_5,Circle,4,0.215832572486783,900
1580,Subject_5,Circle,4,0.296792203020143,950
1581,Subject_5,Circle,4,0.389041092795331,1000
1582,Subject_5,Circle,4,0.487123894835961,1050
1583,Subject_5,Circle,4,0.598115593755378,1100
1584,Subject_5,Circle,4,0.677364279655524,1150
1585,Subject_5,Circle,4,0.78217188607135,1200
1586,Subject_5,Circle,4,0.848959592411284,1250
1587,Subject_5,Circle,4,0.893111395327796,1300
1588,Subject_5,Circle,4,0.962172793672186,1350
1589,Subject_5,Circle,4,0.987298126911706,1400
1590,Subject_5,Circle,4,1.00213993638536,1450
1591,Subject_5,Circle,4,1.0134144061181,1500
1592,Subject_5,Circle,4,0.994024588701426,1550
1593,Subject_5,Circle,4,0.942634644799483,1600
1594,Subject_5,Circle,4,0.871151869182744,1650
1595,Subject_5,Circle,4,0.783919937313759,1700
1596,Subject_5,Circle,4,0.667426568824122,1750
1597,Subject_5,Circle,4,0.55618978534656,1800
1598,Subject_5,Circle,4,0.443651770498319,1850
1599,Subject_5,Circle,4,0.331077069568856,1900
1600,Subject_5,Circle,4,0.203610519532123,1950
1601,Subject_5,Simple,5,0.0331063259044768,0
1602,Subject_5,Simple,5,0.0670639114941247,50
1603,Subject_5,Simple,5,0.0904082407706048,100
1604,Subject_5,Simple,5,0.114412469327785,150
1605,Subject_5,Simple,5,0.136285791280144,200
1606,Subject_5,Simple,5,0.167556976008107,250
1607,Subject_5,Simple,5,0.1694524462112,300
1608,Subject_5,Simple,5,0.183927831991728,350
1609,Subject_5,Simple,5,0.158279226306967,400
1610,Subject_5,Simple,5,0.181585741783324,450
1611,Subject_5,Simple,5,0.249011896910352,500
1612,Subject_5,Simple,5,0.226826088517324,550
1613,Subject_5,Simple,5,0.209177208110431,600
1614,Subject_5,Simple,5,0.182897973130464,650
1615,Subject_5,Simple,5,0.159390075116066,700
1616,Subject_5,Simple,5,0.141342565010939,750
1617,Subject_5,Simple,5,0.0996110743207255,800
1618,Subject_5,Simple,5,0.0997853227635264,850
1619,Subject_5,Simple,5,0.0662671793639822,900
1620,Subject_5,Simple,5,0.0420814691386266,950
1621,Subject_5,Simple,5,0.0274511817701915,1000
1622,Subject_5,Simple,5,0.028990768940274,1050
1623,Subject_5,Simple,5,0.0135965256339516,1100
1624,Subject_5,Simple,5,0.0197645863355018,1150
1625,Subject_5,Simple,5,0.007268091711714,1200
1626,Subject_5,Simple,5,-0.0056306156319556,1250
1627,Subject_5,Simple,5,-0.0209769912057776,1300
1628,Subject_5,Simple,5,-0.0128101071119704,1350
1629,Subject_5,Simple,5,-0.0130594610193309,1400
1630,Subject_5,Simple,5,-0.0272424068486044,1450
1631,Subject_5,Simple,5,-0.0384183314349866,1500
1632,Subject_5,Simple,5,-0.0437997681420565,1550
1633,Subject_5,Simple,5,-0.0439312228698334,1600
1634,Subject_5,Simple,5,-0.0574084958557299,1650
